,Restaurant Name,Cuisines,City,Locality Verbose,Country,Longitude,Latitude,Average Cost for two ($USD),Aggregate rating,Votes,Location
1779,McDonald's,"FastFood,Burger",New Delhi,"Basant Lok Market, Vasant Vihar, New Delhi",India,77.16365643,28.5574864,6.57,3.5,202.0,"BasantLokMarket,VasantVihar,NewDelhi,India"
1780,Yo! China,Chinese,New Delhi,"Basant Lok Market, Vasant Vihar, New Delhi",India,77.16364905,28.55722872,17.07,3.5,332.0,"BasantLokMarket,VasantVihar,NewDelhi,India"
1781,RPM,FingerFood,New Delhi,"Basant Lok Market, Vasant Vihar, New Delhi",India,77.16416772,28.55756561,23.64,2.4,92.0,"BasantLokMarket,VasantVihar,NewDelhi,India"
1782,By The Way - Bellagio,"Italian,Continental",New Delhi,"Bellagio, Ashok Vihar Phase 2, New Delhi",India,77.1799244,28.6963277,13.13,2.9,120.0,"Bellagio,AshokViharPhase2,NewDelhi,India"
1783,Red - Bellagio,Chinese,New Delhi,"Bellagio, Ashok Vihar Phase 2, New Delhi",India,77.1800463,28.6962508,19.7,3.4,137.0,"Bellagio,AshokViharPhase2,NewDelhi,India"
1784,Soul Curry - Bellagio,"NorthIndian,Mughlai",New Delhi,"Bellagio, Ashok Vihar Phase 2, New Delhi",India,77.1799244,28.6963277,14.45,3.6,158.0,"Bellagio,AshokViharPhase2,NewDelhi,India"
1785,Alpha 63,"NorthIndian,Chinese,Continental",New Delhi,"Best Western Taurus Hotel, Mahipalpur, New Delhi",India,77.12716850000002,28.5488265,19.7,2.7,9.0,"BestWesternTaurusHotel,Mahipalpur,NewDelhi,India"
1786,Bite-N-Sip,"NorthIndian,StreetFood",New Delhi,"Bhikaji Cama Place, New Delhi",India,77.18846020000002,28.5677783,3.94,2.6,38.0,"BhikajiCamaPlace,NewDelhi,India"
1787,Lotus Garden,"Chinese,Japanese,Thai",New Delhi,"Bhikaji Cama Place, New Delhi",India,77.1870054,28.5692067,26.26,3.2,59.0,"BhikajiCamaPlace,NewDelhi,India"
1788,Meethas Sweets,"Mithai,NorthIndian",New Delhi,"Bhikaji Cama Place, New Delhi",India,77.1882805,28.5682092,2.63,2.8,4.0,"BhikajiCamaPlace,NewDelhi,India"
1789,Nirula's,"FastFood,NorthIndian,Desserts,IceCream",New Delhi,"Bhikaji Cama Place, New Delhi",India,77.18884371,28.56747782,14.45,2.5,98.0,"BhikajiCamaPlace,NewDelhi,India"
1790,Punjabi Tadka,NorthIndian,New Delhi,"Bhikaji Cama Place, New Delhi",India,77.1883704,28.5680386,3.28,2.8,11.0,"BhikajiCamaPlace,NewDelhi,India"
1791,Snack Bar,"NorthIndian,Mughlai",New Delhi,"Bhikaji Cama Place, New Delhi",India,77.1872056,28.5682072,3.28,3.0,11.0,"BhikajiCamaPlace,NewDelhi,India"
1792,South Indian Food,SouthIndian,New Delhi,"Bhikaji Cama Place, New Delhi",India,77.1884696,28.567558,1.97,3.1,14.0,"BhikajiCamaPlace,NewDelhi,India"
1793,Domino's Pizza,"Pizza,FastFood",New Delhi,"Bhikaji Cama Place, New Delhi",India,77.18894932,28.56902165,9.19,2.4,71.0,"BhikajiCamaPlace,NewDelhi,India"
1794,Southy,SouthIndian,New Delhi,"Bhikaji Cama Place, New Delhi",India,77.18844105,28.56823664,5.25,2.4,33.0,"BhikajiCamaPlace,NewDelhi,India"
1795,Al Kuresh,"Chinese,NorthIndian",New Delhi,"Chanakyapuri, New Delhi",India,77.1918744,28.5841464,11.16,3.3,85.0,"Chanakyapuri,NewDelhi,India"
1796,Angan Bakery & Cafe,"Bakery,Italian,FastFood,Chinese,Continental",New Delhi,"Chanakyapuri, New Delhi",India,77.191515,28.5850979,7.88,2.9,10.0,"Chanakyapuri,NewDelhi,India"
1797,Bamboo Chopstix,"Chinese,NorthIndian",New Delhi,"Chanakyapuri, New Delhi",India,77.1916048,28.5842999,9.19,2.7,8.0,"Chanakyapuri,NewDelhi,India"
1798,Bawarchis,"Chinese,NorthIndian",New Delhi,"Chanakyapuri, New Delhi",India,77.1915599,28.584250800000003,9.19,2.9,16.0,"Chanakyapuri,NewDelhi,India"
1799,Bikanervala,"NorthIndian,SouthIndian,FastFood,StreetFood,Chinese,Beverages,Desserts,Mithai",New Delhi,"Chanakyapuri, New Delhi",India,77.1912454,28.5851618,5.91,3.4,113.0,"Chanakyapuri,NewDelhi,India"
1800,Cafe Coffee Day,Cafe,New Delhi,"Chanakyapuri, New Delhi",India,77.19097590000001,28.5834333,5.91,3.0,4.0,"Chanakyapuri,NewDelhi,India"
1801,Chanakya Bar-Be-Que,"Chinese,NorthIndian",New Delhi,"Chanakyapuri, New Delhi",India,77.1914283,28.5843608,10.51,3.2,17.0,"Chanakyapuri,NewDelhi,India"
1802,Chattisgarh Bhawan,"NorthIndian,SouthIndian",New Delhi,"Chanakyapuri, New Delhi",India,77.1863937,28.6043227,5.91,2.7,33.0,"Chanakyapuri,NewDelhi,India"
1803,Chimney,Chinese,New Delhi,"Chanakyapuri, New Delhi",India,77.1916048,28.5843895,10.51,2.9,66.0,"Chanakyapuri,NewDelhi,India"
1804,China Town Sizzlers,Chinese,New Delhi,"Chanakyapuri, New Delhi",India,77.1915599,28.584250800000003,10.51,3.4,34.0,"Chanakyapuri,NewDelhi,India"
1805,Chinese Bite,"Chinese,NorthIndian,Seafood",New Delhi,"Chanakyapuri, New Delhi",India,77.1917436,28.584292699999995,9.19,2.8,31.0,"Chanakyapuri,NewDelhi,India"
1806,Chinese Garden,Chinese,New Delhi,"Chanakyapuri, New Delhi",India,77.191558,28.5843202,11.82,3.2,17.0,"Chanakyapuri,NewDelhi,India"
1807,Costa Coffee,Cafe,New Delhi,"Chanakyapuri, New Delhi",India,77.1683666,28.5952992,7.88,3.0,4.0,"Chanakyapuri,NewDelhi,India"
1808,Food Point,FastFood,New Delhi,"Chanakyapuri, New Delhi",India,77.1867082,28.602426300000005,2.63,2.8,5.0,"Chanakyapuri,NewDelhi,India"
1809,Ikko,"NorthIndian,Mughlai",New Delhi,"Chanakyapuri, New Delhi",India,77.1860137,28.6021467,21.67,2.9,10.0,"Chanakyapuri,NewDelhi,India"
1810,Jammu And Kashmir House,"Kashmiri,NorthIndian",New Delhi,"Chanakyapuri, New Delhi",India,77.1969056,28.5998612,6.57,2.9,4.0,"Chanakyapuri,NewDelhi,India"
1811,Laguna,"Chinese,NorthIndian",New Delhi,"Chanakyapuri, New Delhi",India,77.1916947,28.5843085,11.82,3.4,60.0,"Chanakyapuri,NewDelhi,India"
1812,Momo Point,"Chinese,NorthIndian",New Delhi,"Chanakyapuri, New Delhi",India,77.1917845,28.584137899999995,9.19,3.2,14.0,"Chanakyapuri,NewDelhi,India"
1813,New Zaika,"Chinese,NorthIndian",New Delhi,"Chanakyapuri, New Delhi",India,77.1917845,28.584137899999995,9.19,3.1,10.0,"Chanakyapuri,NewDelhi,India"
1814,Organic Express,"Cafe,HealthyFood,NorthIndian",New Delhi,"Chanakyapuri, New Delhi",India,77.1933486,28.5867665,9.19,3.0,7.0,"Chanakyapuri,NewDelhi,India"
1815,Tamil Nadu House Canteen,"SouthIndian,Chettinad,NorthIndian,Chinese",New Delhi,"Chanakyapuri, New Delhi",India,77.19088609999999,28.5830663,7.88,3.4,161.0,"Chanakyapuri,NewDelhi,India"
1816,The Chocolate Avenue,Bakery,New Delhi,"Chanakyapuri, New Delhi",India,77.1863937,28.5795901,3.94,3.4,28.0,"Chanakyapuri,NewDelhi,India"
1817,Chimney Sizzlers,Chinese,New Delhi,"Chanakyapuri, New Delhi",India,77.1916048,28.5842999,10.51,3.7,137.0,"Chanakyapuri,NewDelhi,India"
1818,Gujarat Bhawan Restaurant,"Gujarati,SouthIndian,NorthIndian",New Delhi,"Chanakyapuri, New Delhi",India,77.1971751,28.5985428,5.25,3.7,203.0,"Chanakyapuri,NewDelhi,India"
1819,Itäó»s Sinful,"Bakery,Desserts",New Delhi,"Chanakyapuri, New Delhi",India,77.1735895,28.5974082,5.91,3.5,20.0,"Chanakyapuri,NewDelhi,India"
1820,Jakoi,"Assamese,Chinese",New Delhi,"Chanakyapuri, New Delhi",India,77.1876516,28.6055182,7.88,3.5,218.0,"Chanakyapuri,NewDelhi,India"
1821,Moti Mahal Delux,"NorthIndian,Mughlai",New Delhi,"Chanakyapuri, New Delhi",India,77.1871125,28.6016137,21.01,2.4,164.0,"Chanakyapuri,NewDelhi,India"
1822,The Treat,"NorthIndian,Mughlai,Chinese",New Delhi,"Chanakyapuri, New Delhi",India,77.178936,28.5928569,6.57,2.1,138.0,"Chanakyapuri,NewDelhi,India"
1823,Break Fast Point,NorthIndian,New Delhi,"Chander Nagar, New Delhi",India,77.2820446,28.655501399999995,2.63,3.3,21.0,"ChanderNagar,NewDelhi,India"
1824,Breakfast Corner,NorthIndian,New Delhi,"Chander Nagar, New Delhi",India,77.2822063,28.655449,1.97,3.1,6.0,"ChanderNagar,NewDelhi,India"
1825,Domino's Pizza,"Pizza,FastFood",New Delhi,"Chander Nagar, New Delhi",India,77.27777579999999,28.651988800000005,9.19,3.0,10.0,"ChanderNagar,NewDelhi,India"
1826,Frontier,Bakery,New Delhi,"Chander Nagar, New Delhi",India,77.2816637,28.656024,2.63,3.2,10.0,"ChanderNagar,NewDelhi,India"
1827,Prince Cafe,"SouthIndian,Chinese,FastFood",New Delhi,"Chander Nagar, New Delhi",India,77.2821725,28.6548389,3.94,2.9,6.0,"ChanderNagar,NewDelhi,India"
1828,Spicy Eleven,"NorthIndian,SouthIndian,Chinese",New Delhi,"Chander Nagar, New Delhi",India,77.2779746,28.6536873,6.57,3.1,15.0,"ChanderNagar,NewDelhi,India"
1829,Vaishno Punjabi Dhaba,NorthIndian,New Delhi,"Chander Nagar, New Delhi",India,77.2822247,28.6512423,5.25,3.0,12.0,"ChanderNagar,NewDelhi,India"
1830,Adarsh Bhojnalaya,NorthIndian,New Delhi,"Chandni Chowk, New Delhi",India,77.224214,28.6564057,3.94,3.4,29.0,"ChandniChowk,NewDelhi,India"
1831,Al Haj Bakery,Bakery,New Delhi,"Chandni Chowk, New Delhi",India,77.2278068,28.6545089,1.97,3.0,9.0,"ChandniChowk,NewDelhi,India"
1832,Anmol Chicken,Mughlai,New Delhi,"Chandni Chowk, New Delhi",India,77.20948259999999,28.663599,3.94,3.1,4.0,"ChandniChowk,NewDelhi,India"
1833,Babu Ram Paranthe Wale,NorthIndian,New Delhi,"Chandni Chowk, New Delhi",India,77.2304115,28.6560115,1.97,3.2,225.0,"ChandniChowk,NewDelhi,India"
1834,Bhaijaan Kababs,Mughlai,New Delhi,"Chandni Chowk, New Delhi",India,77.23351009999998,28.6494534,1.31,3.2,8.0,"ChandniChowk,NewDelhi,India"
1835,Bhikharam's,"Mithai,FastFood",New Delhi,"Chandni Chowk, New Delhi",India,77.22398333,28.65688889,3.94,3.0,5.0,"ChandniChowk,NewDelhi,India"
1836,Bikanervala,"NorthIndian,SouthIndian,FastFood,StreetFood,Chinese,Desserts,Mithai",New Delhi,"Chandni Chowk, New Delhi",India,77.2244176,28.6566711,7.22,2.8,42.0,"ChandniChowk,NewDelhi,India"
1837,Brijwasi Bhoj,NorthIndian,New Delhi,"Chandni Chowk, New Delhi",India,77.2243841,28.656873200000003,2.63,3.1,16.0,"ChandniChowk,NewDelhi,India"
1838,Brijwasi Restaurant,"NorthIndian,FastFood,Chinese,SouthIndian",New Delhi,"Chandni Chowk, New Delhi",India,77.2243823,28.656851,5.25,3.2,39.0,"ChandniChowk,NewDelhi,India"
1839,Comesum,"NorthIndian,StreetFood,Chinese,SouthIndian",New Delhi,"Chandni Chowk, New Delhi",India,77.2280206,28.6606804,4.6,2.5,49.0,"ChandniChowk,NewDelhi,India"
1840,Inderpuri Restaurant,NorthIndian,New Delhi,"Chandni Chowk, New Delhi",India,77.22319809999998,28.6578654,3.28,3.0,20.0,"ChandniChowk,NewDelhi,India"
1841,Kamdhenu Family Corner,"NorthIndian,SouthIndian",New Delhi,"Chandni Chowk, New Delhi",India,77.22717809999997,28.6563302,3.94,2.8,4.0,"ChandniChowk,NewDelhi,India"
1842,Khalsa Hindu Hotel,NorthIndian,New Delhi,"Chandni Chowk, New Delhi",India,77.2234955,28.658756,5.91,2.9,5.0,"ChandniChowk,NewDelhi,India"
1843,Mahalaxmi Mishthan Bhandar,"Mithai,StreetFood",New Delhi,"Chandni Chowk, New Delhi",India,77.2234057,28.6581203,1.31,3.3,16.0,"ChandniChowk,NewDelhi,India"
1844,McDonald's,"FastFood,Burger",New Delhi,"Chandni Chowk, New Delhi",India,77.23421395,28.65606667,6.57,3.0,57.0,"ChandniChowk,NewDelhi,India"
1845,McDonald's,"FastFood,Burger",New Delhi,"Chandni Chowk, New Delhi",India,77.22333167,28.656640000000003,6.57,3.0,42.0,"ChandniChowk,NewDelhi,India"
1846,Natraj Cafe,"NorthIndian,FastFood,SouthIndian",New Delhi,"Chandni Chowk, New Delhi",India,77.23050129999999,28.6561992,3.94,3.4,21.0,"ChandniChowk,NewDelhi,India"
1847,Padam Chaat Corner,StreetFood,New Delhi,"Chandni Chowk, New Delhi",India,77.23,28.66,1.31,3.0,4.0,"ChandniChowk,NewDelhi,India"
1848,Pandit Ved Prakash Lemon Wale,"Beverages,StreetFood",New Delhi,"Chandni Chowk, New Delhi",India,77.22681879999998,28.6565647,0.66,3.2,11.0,"ChandniChowk,NewDelhi,India"
1849,Pt. Babu Ram Devi Dayal Paranthe Wale,NorthIndian,New Delhi,"Chandni Chowk, New Delhi",India,77.23071379999998,28.6560495,1.97,3.0,53.0,"ChandniChowk,NewDelhi,India"
1850,Rabri Bhandar,Mithai,New Delhi,"Chandni Chowk, New Delhi",India,77.23050129999999,28.6561097,1.97,3.2,7.0,"ChandniChowk,NewDelhi,India"
1851,Ram Parshad Makhan Lal,Mithai,New Delhi,"Chandni Chowk, New Delhi",India,77.2155012,28.6625615,1.31,3.4,23.0,"ChandniChowk,NewDelhi,India"
1852,Rambhoj,"NorthIndian,SouthIndian",New Delhi,"Chandni Chowk, New Delhi",India,77.2324772,28.656298100000004,1.97,2.9,4.0,"ChandniChowk,NewDelhi,India"
1853,Rehmatullah's Hotel,Mughlai,New Delhi,"Chandni Chowk, New Delhi",India,77.23355500000002,28.6491441,1.31,3.0,5.0,"ChandniChowk,NewDelhi,India"
1854,Sharma Bhojnalay,NorthIndian,New Delhi,"Chandni Chowk, New Delhi",India,77.2306151,28.6559026,1.31,3.0,9.0,"ChandniChowk,NewDelhi,India"
1855,Shree Balaji Chaat Bhandar,StreetFood,New Delhi,"Chandni Chowk, New Delhi",India,77.2320281,28.656524,1.31,3.2,16.0,"ChandniChowk,NewDelhi,India"
1856,Shri Duli Chand Naresh Gupta,Desserts,New Delhi,"Chandni Chowk, New Delhi",India,77.22695350000002,28.6476635,1.31,3.4,18.0,"ChandniChowk,NewDelhi,India"
1857,Shri Hari Sharnam,"NorthIndian,SouthIndian",New Delhi,"Chandni Chowk, New Delhi",India,77.222732,28.6577424,5.25,3.1,14.0,"ChandniChowk,NewDelhi,India"
1858,Sindhi Chicken,NorthIndian,New Delhi,"Chandni Chowk, New Delhi",India,77.2316689,28.6573856,5.25,2.9,7.0,"ChandniChowk,NewDelhi,India"
1859,Soni Bhojnalaya,NorthIndian,New Delhi,"Chandni Chowk, New Delhi",India,77.223481,28.657748,3.94,3.0,4.0,"ChandniChowk,NewDelhi,India"
1860,Super Restaurant,NorthIndian,New Delhi,"Chandni Chowk, New Delhi",India,77.2320281,28.6567032,3.28,2.9,5.0,"ChandniChowk,NewDelhi,India"
1861,Tiwari Ji Confectioner,StreetFood,New Delhi,"Chandni Chowk, New Delhi",India,77.2306809,28.6561268,1.31,3.1,5.0,"ChandniChowk,NewDelhi,India"
1862,Wah Ji Wah,"NorthIndian,Chinese",New Delhi,"Chandni Chowk, New Delhi",India,77.23285859999999,28.6562478,5.91,2.8,59.0,"ChandniChowk,NewDelhi,India"
1863,Zaika Mughlai Foods,"Mughlai,Biryani",New Delhi,"Chandni Chowk, New Delhi",India,77.2233607,28.6566379,7.22,3.3,10.0,"ChandniChowk,NewDelhi,India"
1864,Al Yousuf,Mughlai,New Delhi,"Chandni Chowk, New Delhi",India,77.2254715,28.655181899999995,2.63,3.7,30.0,"ChandniChowk,NewDelhi,India"
1865,Amritsari Lassi Wala,Beverages,New Delhi,"Chandni Chowk, New Delhi",India,77.2234007,28.6567084,1.31,3.8,112.0,"ChandniChowk,NewDelhi,India"
1866,Annapurna Bhandar,Mithai,New Delhi,"Chandni Chowk, New Delhi",India,77.2323664,28.6563295,1.31,3.8,59.0,"ChandniChowk,NewDelhi,India"
1867,Bishan Swaroop Chaat Bhandar,StreetFood,New Delhi,"Chandni Chowk, New Delhi",India,77.23095040000003,28.6561525,1.97,3.7,40.0,"ChandniChowk,NewDelhi,India"
1868,Gole Hatti,NorthIndian,New Delhi,"Chandni Chowk, New Delhi",India,77.2230342,28.6572505,1.97,3.8,116.0,"ChandniChowk,NewDelhi,India"
1869,Haldiram's,"NorthIndian,SouthIndian,Chinese,StreetFood,FastFood,Mithai,Desserts",New Delhi,"Chandni Chowk, New Delhi",India,77.2316689,28.6563106,7.88,3.9,444.0,"ChandniChowk,NewDelhi,India"
1870,Kanwarji's,"StreetFood,Chinese,NorthIndian,Mithai",New Delhi,"Chandni Chowk, New Delhi",India,77.23077070000002,28.6562249,3.94,3.9,163.0,"ChandniChowk,NewDelhi,India"
1871,Kedarnath Prem Chand Halwai,"Mithai,StreetFood",New Delhi,"Chandni Chowk, New Delhi",India,77.22998299999998,28.6556971,1.31,3.7,19.0,"ChandniChowk,NewDelhi,India"
1872,Keventers,Beverages,New Delhi,"Chandni Chowk, New Delhi",India,77.23148929999998,28.6562039,5.25,3.7,63.0,"ChandniChowk,NewDelhi,India"
1873,Khan Omelette Corner,FastFood,New Delhi,"Chandni Chowk, New Delhi",India,77.2215109,28.6551982,1.97,3.6,43.0,"ChandniChowk,NewDelhi,India"
1874,Natraj Dahi Bhalle Wala,StreetFood,New Delhi,"Chandni Chowk, New Delhi",India,77.23050129999999,28.6561992,1.31,3.9,1487.0,"ChandniChowk,NewDelhi,India"
1875,Old Famous Jalebi Wala,"Mithai,StreetFood",New Delhi,"Chandni Chowk, New Delhi",India,77.23355500000002,28.6561321,1.31,3.9,752.0,"ChandniChowk,NewDelhi,India"
1876,Pt. Gaya Prasad Shiv Charan Paranthe Wale,NorthIndian,New Delhi,"Chandni Chowk, New Delhi",India,77.2304115,28.6561011,1.97,3.6,437.0,"ChandniChowk,NewDelhi,India"
1877,Pt.Kanhaiyalal & Durga Prasad Dixit Paranthe Wale,NorthIndian,New Delhi,"Chandni Chowk, New Delhi",India,77.23046740000002,28.6560207,1.97,3.6,297.0,"ChandniChowk,NewDelhi,India"
1878,Shiv Misthan Bhandar,"Mithai,StreetFood",New Delhi,"Chandni Chowk, New Delhi",India,77.22430390000002,28.6568622,1.31,3.8,76.0,"ChandniChowk,NewDelhi,India"
1879,Special Jalebi Wala,Mithai,New Delhi,"Chandni Chowk, New Delhi",India,77.2320562,28.6566115,1.31,3.5,21.0,"ChandniChowk,NewDelhi,India"
1880,Tewari Bros Confectioners,"StreetFood,NorthIndian,SouthIndian,Mithai",New Delhi,"Chandni Chowk, New Delhi",India,77.2266392,28.656637100000005,2.63,3.5,51.0,"ChandniChowk,NewDelhi,India"
1881,Chaina Ram Sindhi Confectioners,"Mithai,StreetFood",New Delhi,"Chandni Chowk, New Delhi",India,77.2235803,28.6566622,2.63,4.2,382.0,"ChandniChowk,NewDelhi,India"
1882,Giani's di Hatti,"IceCream,Mithai,NorthIndian,StreetFood",New Delhi,"Chandni Chowk, New Delhi",India,77.22335749999998,28.6579744,1.97,4.3,521.0,"ChandniChowk,NewDelhi,India"
1883,Jung Bahadur Kachori Wala,StreetFood,New Delhi,"Chandni Chowk, New Delhi",India,77.2298726,28.6556914,0.66,4.1,405.0,"ChandniChowk,NewDelhi,India"
1884,Lakhori - Haveli Dharampura,"Mughlai,StreetFood",New Delhi,"Chandni Chowk, New Delhi",India,77.2322078,28.653316,39.4,4.4,305.0,"ChandniChowk,NewDelhi,India"
1885,Milk n More,"Desserts,StreetFood",New Delhi,"Chawri Bazar, New Delhi",India,77.23108509999999,28.650566,1.31,3.1,6.0,"ChawriBazar,NewDelhi,India"
1886,Kuremal Mohan Lal Kulfi Wale,IceCream,New Delhi,"Chawri Bazar, New Delhi",India,77.22704329999998,28.6477617,2.63,4.5,545.0,"ChawriBazar,NewDelhi,India"
1887,Hira Chaat Corner,StreetFood,New Delhi,"Chawri Bazar, New Delhi",India,77.22933370000001,28.6501751,1.31,3.6,18.0,"ChawriBazar,NewDelhi,India"
1888,Kuremal Mahavir Prasad Kulfi Wale,IceCream,New Delhi,"Chawri Bazar, New Delhi",India,77.22681879999998,28.6476059,3.94,3.9,36.0,"ChawriBazar,NewDelhi,India"
1889,Shakahari Restaurant,NorthIndian,New Delhi,"Chawri Bazar, New Delhi",India,77.22708829999998,28.649513,3.94,3.6,185.0,"ChawriBazar,NewDelhi,India"
1890,Shri Gujrat Namkeen Bhandar,"StreetFood,Mithai",New Delhi,"Chawri Bazar, New Delhi",India,77.2293345,28.650177600000006,1.31,3.6,27.0,"ChawriBazar,NewDelhi,India"
1891,Standard Sweets,"Mithai,NorthIndian",New Delhi,"Chawri Bazar, New Delhi",India,77.2273577,28.649449100000005,2.63,3.6,31.0,"ChawriBazar,NewDelhi,India"
1892,Sudarshan,"StreetFood,Beverages",New Delhi,"Chawri Bazar, New Delhi",India,77.2302935,28.6504067,1.97,3.7,54.0,"ChawriBazar,NewDelhi,India"
1893,Ustad Moinuddin Kebab,FastFood,New Delhi,"Chawri Bazar, New Delhi",India,77.2261003,28.6498667,1.31,3.7,21.0,"ChawriBazar,NewDelhi,India"
1894,Ashok Chaat Corner,StreetFood,New Delhi,"Chawri Bazar, New Delhi",India,77.2268745,28.6493909,1.31,4.1,118.0,"ChawriBazar,NewDelhi,India"
1895,Jain Coffee House,"FastFood,Beverages",New Delhi,"Chawri Bazar, New Delhi",India,77.2295582,28.65051,1.97,4.1,169.0,"ChawriBazar,NewDelhi,India"
1896,Shyam Sweets,"Mithai,StreetFood",New Delhi,"Chawri Bazar, New Delhi",India,77.2303113,28.6504756,1.97,4.1,200.0,"ChawriBazar,NewDelhi,India"
1897,Spicy Food Court,"NorthIndian,Mughlai,Chinese",New Delhi,"Chhatarpur, New Delhi",India,77.16154855,28.49562447,6.57,2.7,23.0,"Chhatarpur,NewDelhi,India"
1898,Aristocrat Sweet Shop,"Mithai,Bakery",New Delhi,"Chittaranjan Park, New Delhi",India,77.24861238,28.5400835,3.94,3.1,7.0,"ChittaranjanPark,NewDelhi,India"
1899,Balluchi's - The Royal Cuisine,"NorthIndian,Mughlai,Chinese",New Delhi,"Chittaranjan Park, New Delhi",India,77.25185479999998,28.5399184,10.51,3.0,4.0,"ChittaranjanPark,NewDelhi,India"
1900,Bunty Dhaba,"NorthIndian,Chinese",New Delhi,"Chittaranjan Park, New Delhi",India,77.25204963,28.53972535,6.57,3.2,26.0,"ChittaranjanPark,NewDelhi,India"
1901,Gopal's Restaurant & Caterer's,"NorthIndian,FastFood",New Delhi,"Chittaranjan Park, New Delhi",India,77.24894397,28.54027996,3.94,2.7,22.0,"ChittaranjanPark,NewDelhi,India"
1902,Horn Please,"NorthIndian,Mughlai,Chinese",New Delhi,"Chittaranjan Park, New Delhi",India,77.2564223,28.5374979,13.13,3.0,70.0,"ChittaranjanPark,NewDelhi,India"
1903,Khatey Raho,"NorthIndian,Mughlai,FastFood,SouthIndian",New Delhi,"Chittaranjan Park, New Delhi",India,77.2488511,28.5401398,3.28,3.3,26.0,"ChittaranjanPark,NewDelhi,India"
1904,Kolkata Biryani House,"NorthIndian,Mughlai,Biryani",New Delhi,"Chittaranjan Park, New Delhi",India,77.24887993,28.54032355,6.57,3.4,404.0,"ChittaranjanPark,NewDelhi,India"
1905,Kolkata Hot Kathi Roll,FastFood,New Delhi,"Chittaranjan Park, New Delhi",India,77.2485628,28.5401027,1.97,3.2,35.0,"ChittaranjanPark,NewDelhi,India"
1906,Madly Bangalee,"Mughlai,NorthIndian,Bengali,Continental",New Delhi,"Chittaranjan Park, New Delhi",India,77.2533122,28.5363941,5.25,2.7,135.0,"ChittaranjanPark,NewDelhi,India"
1907,Oh! China,"Chinese,Thai",New Delhi,"Chittaranjan Park, New Delhi",India,77.24785432,28.54140536,7.88,2.9,16.0,"ChittaranjanPark,NewDelhi,India"
1908,Punjabi Zaika,"Chinese,Mughlai,NorthIndian",New Delhi,"Chittaranjan Park, New Delhi",India,77.2534878,28.5364501,6.57,2.9,39.0,"ChittaranjanPark,NewDelhi,India"
1909,Rabi Snacks Corner,FastFood,New Delhi,"Chittaranjan Park, New Delhi",India,77.24898689,28.5401377,3.94,3.4,18.0,"ChittaranjanPark,NewDelhi,India"
1910,Republic of Chicken,"RawMeats,FastFood",New Delhi,"Chittaranjan Park, New Delhi",India,77.2534614,28.5364925,5.25,2.7,29.0,"ChittaranjanPark,NewDelhi,India"
1911,Roll n Roast,"NorthIndian,Chinese",New Delhi,"Chittaranjan Park, New Delhi",India,77.24858187,28.54001105,3.28,3.3,27.0,"ChittaranjanPark,NewDelhi,India"
1912,Roller's High,"NorthIndian,Mughlai",New Delhi,"Chittaranjan Park, New Delhi",India,77.18997167293324,28.61648441793129,6.57,3.2,13.0,"ChittaranjanPark,NewDelhi,India"
1913,Royal Chick 'N',"Mughlai,NorthIndian,Chinese",New Delhi,"Chittaranjan Park, New Delhi",India,77.2481801,28.5414227,3.94,3.3,18.0,"ChittaranjanPark,NewDelhi,India"
1914,Royal Kolkata Biryani,"NorthIndian,Chinese,Biryani",New Delhi,"Chittaranjan Park, New Delhi",India,77.2487302,28.5404268,6.57,2.7,14.0,"ChittaranjanPark,NewDelhi,India"
1915,Sameer's Restaurant,"NorthIndian,Mughlai,Chinese",New Delhi,"Chittaranjan Park, New Delhi",India,77.2533324,28.53629071,7.88,2.5,59.0,"ChittaranjanPark,NewDelhi,India"
1916,Sanjha Chulha,"NorthIndian,Mughlai",New Delhi,"Chittaranjan Park, New Delhi",India,77.25324858,28.53638025,7.22,2.7,70.0,"ChittaranjanPark,NewDelhi,India"
1917,Shepherd's,FastFood,New Delhi,"Chittaranjan Park, New Delhi",India,77.18997167293324,28.61648441793129,3.28,3.1,9.0,"ChittaranjanPark,NewDelhi,India"
