,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two ($USD),Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country,Total Cuisines Variety
6653,18275704,Burnout,1,Noida,"Location Varies, Sector 37, Noida",Sector 37,"Sector 37, Noida",77.37565689,28.52998373,"Continental, Mexican, Italian",5.91,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,111.0,India,3
6654,18332077,Cafe Fusion,1,Noida,"Shop 10, Sharma Market, Sector 37, Noida",Sector 37,"Sector 37, Noida",77.34083544,28.56619633,"Cafe, Fast Food",4.6,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,68.0,India,2
6655,18458632,Fit Bites,1,Noida,"Shop 1, Sharma Market, Arun Vihar, Sector 37, Noida",Sector 37,"Sector 37, Noida",77.340721,28.566297,Healthy Food,10.51,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.7,Yellow,Good,26.0,India,1
6656,18391158,Go Krazy,1,Noida,"Shop 7, Godavari Complex, Sector 37, Noida",Sector 37,"Sector 37, Noida",77.3403537,28.565437,"Italian, Fast Food",5.25,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,27.0,India,2
6657,18303845,Green Restaurant,1,Noida,"Shop 2, Sharma Market, Sector 37, Noida",Sector 37,"Sector 37, Noida",77.34083259999998,28.5661948,"North Indian, Chinese, Mughlai",5.25,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,47.0,India,3
6658,18352262,Hunger Strike,1,Noida,"Shop 3, Godavari Shopping Complex, Sector 37, Noida",Sector 37,"Sector 37, Noida",77.3404288,28.5653946,"Fast Food, North Indian",5.25,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,92.0,India,2
6659,18427229,The Munchkart Cafe,1,Noida,"Shop 38, Godavari Shopping Complex, Arun Vihar, Sector 37, Noida",Sector 37,"Sector 37, Noida",77.34018199,28.56528114,"Fast Food, Chinese",4.6,Indian Rupees(Rs.),No,Yes,No,No,1,3.8,Yellow,Good,34.0,India,2
6660,18345747,Thee Pot,1,Noida,"Shop 17, Godavari Market, Sector 37, Noida",Sector 37,"Sector 37, Noida",77.3399353,28.5653929,"Cafe, Fast Food",5.25,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,80.0,India,2
6661,18368024,Waffles and Crepes,1,Noida,"Shop 27, Godavri Market, Sector 37, Noida",Sector 37,"Sector 37, Noida",77.3400699,28.5655401,"Desserts, Beverages",3.28,Indian Rupees(Rs.),No,No,No,No,1,3.9,Yellow,Good,66.0,India,2
6662,309278,Bistro 37,1,Noida,"Shop 11, Godawari Complex, Sector 37, Noida",Sector 37,"Sector 37, Noida",77.33974090000001,28.565294800000004,"Fast Food, Chinese",5.25,Indian Rupees(Rs.),No,No,No,No,1,4.3,Green,Very Good,1005.0,India,2
6663,18419879,Desi Swag,1,Noida,"Shop 22, Godavari Shopping Complex, Sector 37, Noida",Sector 37,"Sector 37, Noida",77.340025,28.565311699999995,"North Indian, Mughlai",6.57,Indian Rupees(Rs.),No,Yes,No,No,2,4.3,Green,Very Good,96.0,India,2
6664,9836,Teasta,1,Noida,"16, Godawari Complex, Sector 37, Noida",Sector 37,"Sector 37, Noida",77.340025,28.565490999999998,"Fast Food, Beverages",2.63,Indian Rupees(Rs.),No,No,No,No,1,4.1,Green,Very Good,632.0,India,2
6665,307407,Appu Ghar Express,1,Noida,"Building 105, Plot A-2, GIP Campus, Sector 38-A, Sector 38, Noida",Sector 38,"Sector 38, Noida",77.323737,28.564145299999996,"Fast Food, Chinese",5.25,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,63.0,India,2
6666,305317,Barista,1,Noida,"Botanical Garden Metro Station, Ground Floor, Sector 38, Noida",Sector 38,"Sector 38, Noida",77.334633,28.5640131,Cafe,8.54,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,26.0,India,1
6667,18430593,Burger King,1,Noida,"Shop  B, Ground Floor, Botanical Garden Metro Station, Sector 38, Noida",Sector 38,"Sector 38, Noida",77.334633,28.5640131,"Burger, Fast Food",6.57,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,13.0,India,2
6668,18349929,Keventers,1,Noida,"SH-161,æGardenæGalleria, Sector 38, Noida",Sector 38,"Sector 38, Noida",77.32216509999999,28.5643934,Beverages,5.25,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,7.0,India,1
6669,18408048,Kenny Rogers Roasters,1,Noida,"Ground Floor, FB 104, Garden Galleria Mall, Sector 38, Noida",Sector 38,"Sector 38, Noida",77.3220403,28.564594800000002,American,17.07,Indian Rupees(Rs.),Yes,No,No,No,3,3.7,Yellow,Good,53.0,India,1
6670,305222,McDonald's,1,Noida,"Intersection of Worlds of Wonder and Great India Place Mall, Sector 38, Noida",Sector 38,"Sector 38, Noida",77.32541690000001,28.566438399999996,"Fast Food, Burger",6.57,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,53.0,India,2
6671,8385,Domino's Pizza,1,Noida,"Ground Floor, Botanical Garden, Metro Station, Sector 38, Noida",Sector 38,"Sector 38, Noida",77.334211,28.564221999999997,"Pizza, Fast Food",9.19,Indian Rupees(Rs.),No,No,No,No,2,2.4,Red,Poor,70.0,India,2
6672,309799,Mr. Brown,1,Noida,"Botanical Garden Metro Station, Sector 38, Noida",Sector 38,"Sector 38, Noida",77.33417619,28.56437507,"Bakery, Desserts, Fast Food",6.57,Indian Rupees(Rs.),No,Yes,No,No,2,4.0,Green,Very Good,183.0,India,3
6673,6800,Chef's Bar-Be-Que,1,Noida,"C 102 A, 13/14, Near Sector 39, Noida",Sector 39,"Sector 39, Noida",77.3498054,28.567220199999998,"North Indian, Mughlai, Chinese",8.54,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,69.0,India,3
6674,18449659,Sen's Sational Xpress Kitchen,1,Noida,"Shop 2, C Block Market, Sector 39, Noida",Sector 39,"Sector 39, Noida",77.3603459564198,28.56683214853095,"North Indian, Mughlai",7.88,Indian Rupees(Rs.),No,Yes,No,No,2,3.0,Orange,Average,7.0,India,2
6675,18438249,Shanghai Dreams,1,Noida,"C Block Market, Sector 39, Noida",Sector 39,"Sector 39, Noida",77.34990894,28.56699945,Chinese,5.25,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,4.0,India,1
6676,18489509,InnerChef,1,Noida,"B-46, Sector 4, Noida",Sector 4,"Sector 4, Noida",77.3603459564198,28.0,"North Indian, South Indian, Italian, Continental, Mediterranean, Lebanese, Desserts",6.57,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,10.0,India,7
6677,18388032,F-all (Food for All),1,Noida,"Sector 40, Noida",Sector 40,"Sector 40, Noida",77.35680359999999,28.5651898,"North Indian, Chinese, Fast Food",5.25,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,24.0,India,3
6678,313410,2 Bros Kitchen,1,Noida,"Plot 14, C-98, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.36176707,28.56952163,"North Indian, Chinese, Fast Food",7.88,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,364.0,India,3
6679,311974,Baskin Robbins,1,Noida,"Near Theos/ HP Petrol Pump, Main Dadri Road, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.36076990000001,28.561367999999998,Ice Cream,3.94,Indian Rupees(Rs.),No,Yes,No,No,1,3.3,Orange,Average,12.0,India,1
6680,5686,Big Bone - The Meat Shop,1,Noida,"Shop 13, C Block Market, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3618278,28.569249600000003,"Raw Meats, Fast Food",4.6,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,16.0,India,2
6681,18396157,Biryani House,1,Noida,"C block market, sector 41, Noida",Sector 41,"Sector 41, Noida",77.36170672,28.56920834,"Biryani, North Indian",3.94,Indian Rupees(Rs.),No,Yes,No,No,1,3.1,Orange,Average,9.0,India,2
6682,5681,China Hot,1,Noida,"C Block Market, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.36184870000001,28.569792200000002,Chinese,5.25,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,22.0,India,1
6683,307424,City Hut,1,Noida,"Near HP Petrol Pump, Main Dadri Road, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3591531,28.5615185,"North Indian, Chinese",9.19,Indian Rupees(Rs.),No,No,No,No,2,2.5,Orange,Average,27.0,India,2
6684,8084,Defence Bakery,1,Noida,"30, C Block Market, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.361986,28.568991399999998,"Bakery, Fast Food",1.97,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,117.0,India,2
6685,18412870,Dhabha 27,1,Noida,"Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3629392,28.5662049,"Mughlai, Chinese",6.57,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,5.0,India,2
6686,18412876,Faasos,1,Noida,"C-11/98, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3616483,28.569412,"North Indian, Fast Food",7.88,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,10.0,India,2
6687,306551,Green Chick Chop,1,Noida,"C-98/18, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3618197,28.5692859,"Raw Meats, North Indian, Fast Food",4.6,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,25.0,India,3
6688,8095,JSB Evergreen Cool Point,1,Noida,"25, C Block Market, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.36201949999999,28.569218,"North Indian, Chinese, Fast Food, Mithai",5.91,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,56.0,India,4
6689,308648,JSB Evergreen Snack & Sweets,1,Noida,"C Block Market, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3619175,28.5693477,"North Indian, Chinese, Fast Food, Street Food",3.94,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,41.0,India,4
6690,18352184,Keventers,1,Noida,"Glued Reloaded, Dynamic House, Opposite Petrol Bunk, Dadri Main Road, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3609306,28.5614537,Beverages,5.25,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4.0,India,1
6691,17977758,More Than Cafe,1,Noida,"Shop 12, C Block Market, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3618306,28.569207000000002,"Cafe, Continental, Fast Food",5.25,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,39.0,India,3
6692,18370702,Mutfi,1,Noida,"Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3603093,28.561366800000002,"North Indian, Seafood, Bengali",7.88,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,15.0,India,3
6693,18322612,Nawabi Mughlai Zaika,1,Noida,"Sector 41, Noida",Sector 41,"Sector 41, Noida",77.360265,28.561484999999998,"North Indian, Mughlai",7.22,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,34.0,India,2
6694,18412866,Ovenstory Pizza,1,Noida,"Sector 41, Noida",Sector 41,"Sector 41, Noida",77.366334,28.565118,"Pizza, Fast Food",6.57,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,26.0,India,2
6695,18396425,ProFit Kitchen,1,Noida,"Opposite Shani Mandir, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3592512,28.561430800000004,Healthy Food,7.88,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,21.0,India,1
6696,18287405,Public Cafe,1,Noida,"Near HP Petrol Pump, Main Dadri Road, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.35881027,28.56145334,"Fast Food, Beverages",5.91,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,13.0,India,2
6697,18466390,The Chickmunks Express,1,Noida,"Sector 41, Noida",Sector 41,"Sector 41, Noida",77.360571,28.565447,"Fast Food, Italian, North Indian, Chinese",17.07,Indian Rupees(Rs.),No,Yes,Yes,No,3,3.0,Orange,Average,6.0,India,4
6698,18219556,Time to Tea,1,Noida,"C-98/27, Jain Road, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.36200720000001,28.5689975,"Fast Food, Beverages",4.6,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,66.0,India,2
6699,311332,Twenty Four Seven,1,Noida,"RK Service Station, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3583449,28.5614837,"Fast Food, North Indian",3.94,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,6.0,India,2
6700,18439546,Virundu,1,Noida,"H Block, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.36116899999999,28.5656,South Indian,3.94,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,10.0,India,1
6701,18441667,Be Bhukkad,1,Noida,"Aghapur, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.363015,28.563578000000003,"North Indian, Mughlai",9.19,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,43.0,India,2
6702,18363088,Behrouz Biryani,1,Noida,"Sector 41, Noida",Sector 41,"Sector 41, Noida",77.361455,28.569307000000002,Biryani,7.88,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,63.0,India,1
6703,18454463,Bistro 365,1,Noida,"N.P Plaza, Main Dadri Road, Agghapur, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.36045983,28.56136235,"Cafe, North Indian, Chinese",6.57,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,27.0,India,3
6704,18450749,Engineers Da Dhaba,1,Noida,"Shop 2, Street 1, Aghapur, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.36013662,28.56132431,North Indian,5.25,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,38.0,India,1
6705,18381230,Hungry Minister,1,Noida,"Shop 6, Gautam Budh Nagar, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.35226120000002,28.561578499999996,"Continental, Mexican, Fast Food, Chinese",5.25,Indian Rupees(Rs.),No,Yes,Yes,No,1,3.5,Yellow,Good,29.0,India,4
6706,18332051,Kake Da Hotel,1,Noida,"Shop 1-2, Gautam Budh Nagar, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3612895,28.5612185,"North Indian, Mughlai",9.19,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,63.0,India,2
6707,1337,Peshawari Delux Restaurant,1,Noida,"C Block Market, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.361974,28.5689197,"North Indian, Chinese",9.19,Indian Rupees(Rs.),No,No,No,No,2,2.4,Red,Poor,52.0,India,2
6708,311342,WTF - World's Tastiest Food,1,Noida,"Sector 41, Noida",Sector 41,"Sector 41, Noida",77.35858697,28.56337153,"North Indian, Chinese",10.51,Indian Rupees(Rs.),No,Yes,No,No,2,2.4,Red,Poor,5.0,India,2
6709,18438435,Salato Salad Studio,1,Noida,"Block C Road, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.362094,28.569278999999998,"Salad, Continental",6.57,Indian Rupees(Rs.),No,Yes,No,No,2,4.1,Green,Very Good,43.0,India,2
6710,18425976,AB Fast N Food,1,Noida,"2, Main Market, Opposite Easy Day Supermarket, Sector 44, Noida",Sector 44,"Sector 44, Noida",77.3374886,28.554661699999997,Fast Food,2.63,Indian Rupees(Rs.),No,Yes,No,No,1,2.7,Orange,Average,6.0,India,1
6711,18463984,Cafe 44,1,Noida,"A15/11, 1st Floor, Sector 44, Noida",Sector 44,"Sector 44, Noida",77.3603459564198,28.56683214853095,"Continental, Chinese",6.57,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,4.0,India,2
6712,18370372,Cafe Onion Rings,1,Noida,"Near HP Petrol Pump, Dadri Road, Sector 44, Noida",Sector 44,"Sector 44, Noida",77.3382907,28.56470841,"North Indian, Chinese, Fast Food",6.57,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,52.0,India,3
6713,18433903,Club 44,1,Noida,"A Block Market, Above Andhra Bank, Sector 44, Noida",Sector 44,"Sector 44, Noida",77.3321849,28.558011800000003,North Indian,10.51,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,11.0,India,1
6714,18391172,Indian Curry House,1,Noida,"Sector 44, Noida",Sector 44,"Sector 44, Noida",77.35743094,28.56198634,"North Indian, Chinese",7.88,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,9.0,India,2
6715,310539,Krunchies,1,Noida,"Shop 2, Bhanu Market, Opposite Valley Bazar, Sector 44, Noida",Sector 44,"Sector 44, Noida",77.3373827,28.5543914,Fast Food,2.63,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,19.0,India,1
6716,18383527,Platefull,1,Noida,"A-18, A Block Commercial Market, Sector 44, Noida",Sector 44,"Sector 44, Noida",77.33232679999999,28.557973399999998,"North Indian, Chinese",7.88,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,18.0,India,2
6717,310695,Sanghai Food,1,Noida,"Pearl Gateway Tower, Near Gulmohar Garden, Sector 44, Noida",Sector 44,"Sector 44, Noida",77.3361665,28.559926500000003,Chinese,5.91,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,15.0,India,1
6718,308763,Shadev Saini Dhaba,1,Noida,"Main Dadri Road, Village Chhalera, Sector 44, Noida",Sector 44,"Sector 44, Noida",77.34003340000001,28.560602000000003,North Indian,2.63,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,7.0,India,1
6719,309135,Wasim Biryani Center,1,Noida,"Near Saba Apartment, Main Dadri Road, Sector 44, Noida",Sector 44,"Sector 44, Noida",77.3400007,28.5607636,North Indian,5.25,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,8.0,India,1
6720,3740,Hungry - I,1,Noida,"20, A Block Market, Near Amity School, Sector 44, Noida",Sector 44,"Sector 44, Noida",77.3323527,28.5579975,"Cafe, Italian, Chinese, Continental",7.22,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,431.0,India,4
6721,18400723,Smoking Tikka,1,Noida,"Plot 109, Sector 44, Noida",Sector 44,"Sector 44, Noida",77.33853570000001,28.554538899999997,"North Indian, Chinese, Fast Food",7.88,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,47.0,India,3
6722,18383486,The Fusion Food Stand,1,Noida,"Shop 6, A-15, Sector 44, Noida",Sector 44,"Sector 44, Noida",77.3322975,28.5579718,"Chinese, Thai, Fast Food",8.54,Indian Rupees(Rs.),No,Yes,No,No,2,3.8,Yellow,Good,40.0,India,3
6723,18317511,#Urban Cafí©,1,Noida,"LG-06, Amrapali Arcade 1, Amrapali Sapphire, Sector 45, Noida",Sector 45,"Sector 45, Noida",77.3441526,28.5485744,"North Indian, Chinese, Italian",8.54,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,49.0,India,3
6724,18472676,Baked! Cakes & Desserts,1,Noida,"Amrapali Sapphire, Sector 45, Noida",Sector 45,"Sector 45, Noida",77.3603459564198,28.56683214853095,"Bakery, Desserts",4.6,Indian Rupees(Rs.),No,No,No,No,1,3.3,Orange,Average,11.0,India,2
6725,18244257,Quick Grabs,1,Noida,"Shop 13, UG, Amrapali Sapphire Shopping Complex, Sector 45, Noida",Sector 45,"Sector 45, Noida",77.34406290000001,28.548924600000003,"North Indian, Chinese",7.22,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,80.0,India,2
6726,18228857,The Roll Van,1,Noida,"Plot 1, Sector 45, Noida",Sector 45,"Sector 45, Noida",77.3451396,28.5503712,"North Indian, Mughlai",6.57,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,4.0,India,2
6727,311706,Noida Cakes Online,1,Noida,"Sector 47, Noida",Sector 47,"Sector 47, Noida",77.3636066,28.559394300000005,Bakery,3.94,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,9.0,India,1
6728,18410380,The Epicureans,1,Noida,"B-101, Near HDFC Bank, Sector 46, Near Sector 47, Noida",Sector 47,"Sector 47, Noida",77.37281259999999,28.548097600000002,"North Indian, Mughlai, Chinese",8.54,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,20.0,India,3
6729,312313,Adhikari Fast Food Corner,1,Noida,"Shop 3, Near Samvedana Hospital, Sector 48, Noida",Sector 48,"Sector 48, Noida",77.3678917,28.557274100000004,"Chinese, Fast Food",5.25,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,5.0,India,2
6730,18339329,Amrit's Agni Multi Cuisine Restaurant,1,Noida,"M-7, 1st Floor, Opposite Samvedana Hospital, Sector 48, Noida",Sector 48,"Sector 48, Noida",77.3676875,28.557409600000003,"North Indian, Chinese",7.22,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,4.0,India,2
6731,304818,Punjabi Chaska,1,Noida,"1, Opposite Samvedna Hospital, Sector 48, Noida",Sector 48,"Sector 48, Noida",77.36815809999999,28.557104600000002,"North Indian, Mughlai, Chinese",7.22,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,27.0,India,3
6732,18303838,The Choco Shop,1,Noida,"Sector 48, Noida",Sector 48,"Sector 48, Noida",77.36827509999999,28.557152600000002,Bakery,9.19,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,5.0,India,1
6733,310724,The Taste,1,Noida,"Opposite Samvedna Hospital, Sector 48, Noida",Sector 48,"Sector 48, Noida",77.3678243,28.557426300000003,"Bakery, Fast Food",6.57,Indian Rupees(Rs.),No,No,No,No,2,3.1,Orange,Average,7.0,India,2
6734,310753,Tibb's Frankie,1,Noida,"Food Court, Shopping Planet, Near Value Bazaar, Sector 48, Noida",Sector 48,"Sector 48, Noida",77.3727931,28.5551493,Fast Food,3.28,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,22.0,India,1
6735,309155,Domino's Pizza,1,Noida,"Shop 29 & 30, Ground Floor, Shopping Planet, Plot 232A/1, Block C, Sector 48, Noida",Sector 48,"Sector 48, Noida",77.37298249999999,28.555554200000003,"Pizza, Fast Food",9.19,Indian Rupees(Rs.),No,No,No,No,2,2.3,Red,Poor,38.0,India,2
6736,18289230,Public Cafe,1,Noida,"2, Shopping Planet, Sector 48, Noida",Sector 48,"Sector 48, Noida",77.373221,28.5556159,"Fast Food, Beverages",5.91,Indian Rupees(Rs.),No,Yes,No,No,1,2.4,Red,Poor,7.0,India,2
6737,18277218,Chocopur,1,Noida,"Near HDFC ATM, Sector 49, Noida",Sector 49,"Sector 49, Noida",77.3719832,28.5573976,"Bakery, Desserts",6.57,Indian Rupees(Rs.),No,No,No,No,2,3.0,Orange,Average,11.0,India,2
6738,18133492,Sweta Restaurant,1,Noida,"Barola, Near OBC Bank, Dadri Main Road, Sector 49, Noida",Sector 49,"Sector 49, Noida",77.3706065,28.559694300000004,North Indian,5.25,Indian Rupees(Rs.),No,Yes,No,No,1,3.2,Orange,Average,61.0,India,1
6739,18332086,Flames of Tandoor,1,Noida,"Main DSC Road, Near OBC Bank, Sector 49, Noida",Sector 49,"Sector 49, Noida",77.37059221,28.56042768,"North Indian, Mughlai",5.91,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,76.0,India,2
6740,18203626,Kuppies,1,Noida,"A-100, 2nd Floor, Sector 5, Noida",Sector 5,"Sector 5, Noida",77.3234175,28.588770299999997,"Bakery, Desserts",3.28,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,89.0,India,2
6741,312978,The Urban Chulha,1,Noida,"I-10, Harola, Near Sector 5, Noida",Sector 5,"Sector 5, Noida",77.3245004,28.5878734,North Indian,3.94,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,87.0,India,1
6742,304727,Cafe Coffee Day,1,Noida,"Shop B-1-23, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.3619175,28.570513399999996,Cafe,5.91,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,42.0,India,1
6743,3679,Choco House,1,Noida,"F-28, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.361738,28.5695102,Desserts,5.91,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,18.0,India,1
6744,306023,DCK- Dana Choga's Kitchen,1,Noida,"B-1/52, Central Market, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.3620969,28.570261300000002,"North Indian, Mughlai",10.51,Indian Rupees(Rs.),No,Yes,No,No,2,2.7,Orange,Average,340.0,India,2
6745,18378765,Fresh and Fit Ghar Ka Khana,1,Noida,"F Block, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.3619772,28.570280699999998,"North Indian, Healthy Food, Rajasthani",5.25,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,10.0,India,3
6746,18014129,Hungry Ullu,1,Noida,"Main Market, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.3640969,28.56872955,Fast Food,6.57,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,141.0,India,1
6747,301081,Khidmat,1,Noida,"Shop B-1/56, Central Market, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.36212859999999,28.569907300000004,"North Indian, Mughlai, Chinese",9.85,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,369.0,India,3
6748,2971,Lahori Restaurant,1,Noida,"B-1/28, Central Market, Above Archies, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.361983,28.5705071,"North Indian, Chinese",10.51,Indian Rupees(Rs.),Yes,No,No,No,2,2.5,Orange,Average,206.0,India,2
6749,302406,New Chinese Chilli Sizzler,1,Noida,"Near Vodafone Store, Central Market, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.36211170000001,28.569905900000002,Chinese,5.25,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,53.0,India,1
6750,18254253,Nirmala's,1,Noida,"Shop 1, Near Neo Hospital, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.37040259999999,28.5694331,"North Indian, Chinese",5.91,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,51.0,India,2
6751,18138435,Prime Bakery,1,Noida,"Shop 4, Skytech Matrott, Sector 76, Near Sector 50, Noida",Sector 50,"Sector 50, Noida",77.38649670000001,28.5709428,"Bakery, Mithai",3.94,Indian Rupees(Rs.),No,No,No,No,1,3.0,Orange,Average,11.0,India,2
6752,5684,Royal Empire Meat Shop,1,Noida,"B-1/48, Central Market, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.36236600000001,28.570286600000003,"Raw Meats, Fast Food",5.25,Indian Rupees(Rs.),No,No,No,No,1,3.4,Orange,Average,29.0,India,2
6753,1745,Southern Treat,1,Noida,"B-1/32, Central Market, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.3620969,28.570350899999998,South Indian,6.57,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,113.0,India,1
6754,3707,Subway,1,Noida,"B-1/24, Central Market, Near City Centre Metro Station, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.3619175,28.570513399999996,"American, Fast Food, Salad, Healthy Food",6.57,Indian Rupees(Rs.),No,No,No,No,2,2.5,Orange,Average,165.0,India,4
